24817,Hickory Hill Golf Club - Roadside/Fieldside,Jackson,GA
24818,Hickory Hill Golf Club - Fieldside/Creekside,Jackson,GA
24819,Sapelo Hammock Golf Club,Shellman Bluff,GA
24820,Whitewater Creek Cc,Fayetteville,GA
24821,Idle Hour Club,Macon,GA
24822,Waverly Golf Course,Waverly,IA
24823,Olde Atlanta Golf Club,Suwanee,GA
24824,King & Prince Golf Course,St. Simons,GA
24825,West Lake Country Club,Augusta,GA
24826,Flint River Municipal Gc Of Albany,Albany,GA
24827,Indian Trace,Chatsworth,GA
24828,Crystal Lake Golf & Country Club - Crystal Lake Golf & Country Club,Hampton,GA
24829,Landings Club - Magnolia,Savannah,GA
24830,Landings Club - Deer Creek,Savannah,GA
24831,Durham Lakes Country Club,Fairburn,GA
24832,St. Ives Country Club,Johns Creek,GA
24833,Hooch Golf Club,Duluth,GA
24834,Arrowhead Pointe Golf Club,Elberton,GA
24835,Plantation Of Horseleg,Rome,GA
24836,Deer Trail Country Club -Commerce,Commerce,GA
24837,Capital City Club - Brookhaven,Atlanta,GA
24838,Bridgemill Athletic Club,Canton,GA
24839,Highland Golf Club,Conyers,GA
24840,Bear Creek Golf Club,Monroe,GA
24841,Golf Club At Sanctuary Cove,Waverly,GA
24842,Oak Mountain Golf Club,Carrolton,GA
24843,Mossy Creek Golf Club,Cleveland,GA
24844,Jekyll Island Golf Club - Pine Lakes,Jekyll Island,GA
24845,Hamilton Mill Golf Club,Dacula,GA
24846,Meadow Lakes Golf Club - Meadow Lakes Golf Club,Cedartown,GA
24847,Forest Hills Golf Club,Augusta,GA
24848,Legacy On Lanier,Lake Lanier Islands,GA
24849,Club At Savannah Harbor,Savannah,GA
24850,Cherokee Golf & Country Club,Cedartown,GA
24851,Callaway Gardens - Mountain View,Pine Mountain,GA
24852,Callaway Gardens - Lake View,Pine Mountain,GA
24853,Stonebridge Golf Club,Rome,GA
24854,Rocky Branch Golf Course,Lincolnton,GA
24855,Georgia Vets Memorial Gc At Lake Blackshear - Georgia Vets Memorial Gc At Lake Blackshear,Cordele,GA
24857,Valley Pines Golf Course,Cairo,GA
24864,Oakview Golf & Country Club,Macon,GA
24865,Old Union,Blairsville,GA
24866,Browns Mill Golf Course,Atlanta,GA
24867,Barrens Golf Course,Doerun,GA
24868,Frog Golf Club,Villa Rica,GA
24870,Fairways Of Canton,Canton,GA
24871,Crooked Oak Golf Club Of Colquitt,Colquitt,GA
24873,Green Acres Golf And Recreation Club - Green Acres Golf And Recreation Club,Dexter,GA
24874,Quitman Country Club,Quitman,GA
24881,Dawson Country Club,Dawson,GA
24882,Achasta Golf Club,Dahlonega,GA
24883,Highland Country Club,Lagrange,GA
24884,Valdosta Country Club - Plantation/Bottom,Valdosta,GA
24885,Valdosta Country Club - Bellemeade/Plantation,Valdosta,GA
24886,Valdosta Country Club - Bottom/Bellemeade,Valdosta,GA
24887,College Park Municipal Golf Course,College Park,GA
24888,Swainsboro Golf & Country Club,Swainsboro,GA
24889,Sunset Country Club,Moultrie,GA
24890,Pinetree Country Club,Kennesaw,GA
24891,Lakeview Golf Club,Blackshear,GA
24892,Bartram Trail Golf Club,Evans,GA
24893,Deer Trail Country Club - Barnesville,Barnesville,GA
24894,Whitepath Golf Club,Ellijay,GA
24895,Butternut Creek Golf Course,Blairsville,GA
24896,Henderson Golf Club,Savannah,GA
24897,Apple Mountain Resort & Golf Club,Clarkesville,GA
24898,International City Golf Club,Warner Robins,GA
24899,Lake Arrowhead Yacht & Country Club,Waleska,GA
24900,Trident Lakes Golf Club,King'S Bay,GA
24904,Brookfield Country Club,Roswell,GA
24905,Highland Walk At Victoria Bryant,Royston,GA
24906,Mckenzie Memorial Golf Club,Montezuma,GA
24907,Georgia National Golf Club,Mcdonough,GA
24908,Sun City Peachtree Golf Club,Griffin,GA
24909,Newnan Country Club,Newnan,GA
24910,East Lake Golf Club,Atlanta,GA
24911,Brazell'S Creek Golf Course At Gordonia-Alatamaha,Reidsville,GA
24912,Horseshoe Bend Country Club,Roswell,GA
24913,Stone Mountain Golf Club - Stonemont,Stone Mountain,GA
24914,Stone Mountain Golf Club - Lakemont,Stone Mountain,GA
24916,Douglas Golf & Country Club,Douglas,GA
24917,Jennings Mill Country Club,Bogart,GA
24918,Lake Spivey Golf Club,Jonesboro,GA
24919,White Oak Golf Club - Old Course,Newnan,GA
24920,Waynesboro Country Club,Waynesboro,GA
24921,Pineknoll Golf Course,Sylvester,GA
24922,Cedar Lake Golf Club,Loganville,GA
24923,Crosswinds Golf Club,Savannah,GA
24925,Wolf Creek Golf Club - Americus,Americus,GA
24926,Callahan Golf Links,Waleska,GA
24927,Forsyth Golf Club,Forsyth,GA
24928,Uncle Remus Golf Course,Eatonton,GA
24929,Riverview Park Golf Course,Dublin,GA
24933,Eagle'S Brooke Country Club,Locust Grove,GA
24934,Steel Canyon Golf Club,Atlanta,GA
24935,Forest Heights Country Club,Statesboro,GA
24936,Brookstone Golf & Country Club,Acworth,GA
24937,Ogeechee Valley Country Club,Louisville,GA
24938,Sky Valley Country Club,Sky Valley,GA
24939,Berkeley Hills Country Club,Duluth,GA
24940,Sterling Links Golf Club,Richmond Hill,GA
24941,Twin City Country Club,Tennille,GA
24942,Trophy Club Of Atlanta,Alpharetta,GA
24943,Brunswick Country Club,Brunswick,GA
24944,Southern Landings Golf Club,Warner Robins,GA
24945,Bainbridge Country Club,Bainbridge,GA
24946,Creekside Country Club,Athens,GA
24947,Blueberry Plantation Golf & Country Club,Alma,GA
24948,Oaks Course,Covington,GA
24949,River Forest Golf Club,Forsyth,GA
24950,Arrowhead Country Club,Jasper,GA
24951,Cherokee Rose Country Club,Hinesville,GA
24952,Griffin City Golf Course,Griffin,GA
24953,City Club Marietta,Marietta,GA
24954,Countryland Golf Course,Cumming,GA
24955,Creek At Hard Labor,Social Circle,GA
24957,Savannah Golf Club,Savannah,GA
24958,Crooked Creek Club,Milton,GA
24960,Golf Club Of Georgia - Lakeside,Alpharetta,GA
24961,Golf Club Of Georgia - Creekside,Alpharetta,GA
24962,Healy Point Country Club,Macon,GA
24963,Cuscowilla On Lake Oconee,Eatonton,GA
24964,Black Creek Golf Club,Ellabell,GA
24965,Southbridge Golf Club,Savannah,GA
24966,Fort Benning Golf Course - Bradley/Marshall,Fort Benning,GA
24968,Lake Jonesco Golf Course,Gray,GA
24969,Ansley Golf Club - Settindown Creek,Roswell,GA
24970,Reunion Country Club,Hoschton,GA
24972,Forest Lakes Golf Club,Tifton,GA
24973,Jekyll Island Golf Club - Oleander,Jekyll Island,GA
24974,Mallard Point Golf Club,Rochelle,GA
24979,Rivermont Golf Club - Rivermont Golf Club,Johns Creek,GA
24980,Crystal Falls Golf Club,Dawsonville,GA
24981,Double Oaks Golf Club,Commerce,GA
24982,Riverpines Golf,Johns Creek,GA
24983,Chattahoochee Golf Club,Gainesville,GA
24984,University Of Georgia Golf Course,Athens,GA
24985,Spring Hill Country Club,Tifton,GA
24986,Quiet Pines Golf Course,Moody Afb,GA
24987,Francis Lake Golf Club,Lake Park,GA
24988,Tpc Sugarloaf - Meadows/Pines,Duluth,GA
24989,Tpc Sugarloaf - Pines/Stables,Duluth,GA
24992,Beaver Kreek Golf Club,Douglas,GA
24993,Chateau Elan Golf Club - Chateau Elan,Braselton,GA
24994,Chateau Elan Golf Club - Woodlands,Braselton,GA
24995,Marietta Country Club - Mountain View/Lake View,Kennesaw,GA
24996,Marietta Country Club - Lake View/Overlook,Kennesaw,GA
24997,Marietta Country Club - Overlook/Mountain View,Kennesaw,GA
24998,Fields Golf Club,Lagrange,GA
24999,Atlanta Athletic Club - Highlands,Johns Creek,GA
25000,Sweetwater Creek Golf Club,Baxley,GA
25001,Landings Club - Plantation,Savannah,GA
25002,Landings Club - Marshwood,Savannah,GA
25003,Sea Palms Golf Resort - Sea Palms Golf Resort,St. Simons Island,GA
25006,Dublin Country Club,Dublin,GA
25007,Johnson County Country Club,Wrightsville,GA
25008,Lane Creek Golf Club,Bishop,GA
25009,Sugar Creek Golf Club,Atlanta,GA
25010,Echelon Golf Club,Alpharetta,GA
25011,Fayetteville Golf Club,Fayetteville,GA
25012,Manor Golf & Country Club,Alpharetta,GA
25013,Rocky Creek Golf Club,Vidalia,GA
25014,Innsbruck Golf Club,Helen,GA
25015,Farm,Rocky Face,GA
25016,Orchard Golf & Country Club,Clarkesville,GA
25018,Lavida Country Club,Savannah,GA
25019,Houston Springs Golf Club,Perry,GA
25020,Milton Country Club,Milton,GA
25022,Savannah Quarters Country Club,Pooler,GA
25023,St. Andrews Golf & Country Club,Winston,GA
25024,Cedar Creek Golf & Cc,Buena Vista,GA
25025,Jekyll Island Golf Club - Great Dunes,Jekyll Island,GA
25027,Cabin Creek Golf Club,Griffin,GA
25028,Coweta Club,Newnan,GA
25029,Chimneys Golf Course,Winder,GA
25030,Golfers' Club At Fort Mcpherson,Fort Mcpherson,GA
25031,Maple Ridge Golf Club,Columbus,GA
25032,Houston Lake Country Club,Perry,GA
25033,Sunrise Golf Club,Colbert,GA
25034,Chapel Hills Golf Club,Douglasville,GA
25035,Eagle Watch Golf Club,Woodstock,GA
25036,The Club At Shoal Creek,Griffin,GA
25037,Harbor Club,Greensboro,GA
25038,Oak Haven Golf Club,Macon,GA
25039,Shadow Hills Golf Club - North Course,Indio,CA
25040,West Pines Golf Club,Douglasville,GA
25041,Evans Heights Golf Club,Claxton,GA
25042,Little Fishing Creek Golf Course,Milledgeville,GA
25043,Club At Lake Sinclair - Club At Lake Sinclair,Milledgeville,GA
25044,Country Club Of Gwinnett,Snellville,GA
25045,Frederica Golf Club,St. Simons Island,GA
25046,Pinecrest Country Club,Pelham,GA
25047,Kraftsmen'S Club,Coosa,GA
25048,Mystery Valley Golf Club,Lithhonia,GA
25049,Ansley Golf Club,Atlanta,GA
25050,Dunwoody Country Club,Dunwoody,GA
25051,Waterford Golf Club,Bonaire,GA
25052,Brickyard Plantation Golf Club - Mounds/Ditches,Americus,GA
25053,Brickyard Plantation Golf Club - Ditches/Waters,Americus,GA
25054,Brickyard Plantation Golf Club - Waters/Mounds,Americus,GA
25055,Bradshaw Farm Golf Club - Red/White,Woodstock,GA
25056,Bradshaw Farm Golf Club - White/Blue,Woodstock,GA
25057,Bradshaw Farm Golf Club - Blue/Red,Woodstock,GA
25058,Stone Creek Golf Club,Valdosta,GA
25059,Belle Meade Country Club,Thomson,GA
25060,Donalsonville Country Club,Donalsonville,GA
25061,Landings Club - Oakridge,Savannah,GA
25062,Landings Club - Palmetto,Savannah,GA
25063,Hunter Pope Country Club,Monticello,GA
25064,Sunset Hills Country Club,Carrollton,GA
25065,Stonebridge Golf & Country Club,Albany,GA
25066,Bowden Golf Course,Macon,GA
25067,Canyon Ridge Golf Club,Rising Fawn,GA
25068,Pine Forest Country Club,Jesup,GA
25069,Monroe Golf & Country Club,Monroe,GA
25070,Heritage Oaks Golf Club,Brunswick,GA
25071,Flat Creek Country Club - Graveyard/Homestead,Peachtree City,GA
25072,Flat Creek Country Club - Homestead/Old Mill,Peachtree City,GA
25073,Flat Creek Country Club - Old Mill/Graveyard,Peachtree City,GA
25074,Fields Ferry Golf Club,Calhoun,GA
25075,Bear'S Best Atlanta,Suwanee,GA
25076,John A. White Golf Course,Atlanta,GA
25077,Grand Island Club,Albany,GA
25079,Indian Hills Country Club - Seminole/Choctaw,Marietta,GA
25081,Wolf Creek Golf Club - Atlanta,Atlanta,GA
25082,Calhoun Elks Golf Course,Calhoun,GA
25084,Standard Club,Johns Creek,GA
25085,Coastal Pines Golf Club,Brunswick,GA
25086,Reynolds Lake Oconee - The Preserve Course,Greensboro,GA
25090,Jekyll Island Golf Club - Indian Mound,Jekyll Island,GA
25091,Laurel Springs Golf Club,Suwanee,GA
25093,Coosa Country Club,Rome,GA
25094,Atlanta National Golf Club,Alpharetta,GA
25095,Brickyard Golf Club,Macon,GA
25097,Braelinn Golf Club,Peachtree City,GA
25098,Turkey Creek Estates,Fitzgerald,GA
25099,Bull Creek Golf Course - West Course,Midland,GA
25101,Georgia Southern University Golf Course,Statesboro,GA
25102,Chicopee Woods Golf Course - Mill/School,Gainesville,GA
25103,Chicopee Woods Golf Course - School/Village,Gainesville,GA
25104,Chicopee Woods Golf Course - Village/Mill,Gainesville,GA
25109,Willow Lake Golf Club,Metter,GA
25110,Cherokee Pines Golf & Fitness Club,Perry,GA
25111,Bull Creek Golf Course - East Course,Midland,GA
25113,Georgia Club - Red/Black,Statham,GA
25115,Nob North Golf Course,Cohutta,GA
25116,B.E.A.A.,Lindale,GA
25119,White Columns Country Club,Milton,GA
25121,Lion Golf Club,Bremen,GA
25122,St. Marlo Country Club,Duluth,GA
25123,Capital City Club - Crabapple,Woodstock,GA
25124,Golf Club Of South Georgia,Tifton,GA
25125,Hartwell Golf Club,Hartwell,GA
25126,Fox Creek Golf Club,Smyrna,GA
25128,Applewood Golf Course,Keysville,GA
25129,White Oak Golf Club - Seminole,Newnan,GA
25132,Fairfield Plantation Golf & Country Club,Villa Rica,GA
25135,Cherokee Run Golf Club,Conyers,GA
25141,Battlefield Golf Club,Ringgold,GA
25142,Greene County Country Club,Union Point,GA
25143,Meadow Links At George T Bagby,Fort Gaines,GA
25144,Pine Hills Country Club,Cordele,GA
25145,Pine Oaks Golf Course,Robins Afb,GA
25146,Lakes At Laura S. Walker,Waycross,GA
25147,Doublegate Country Club,Albany,GA
25148,Legacy Golf Links,Smyrna,GA
25149,Hampton Golf Village,Cumming,GA
25151,Circlestone Country Club,Adel,GA
25152,River Pointe Golf Club,Albany,GA
25153,Lost Plantation Municipal Golf Course,Rincon,GA
25154,Glen Arven Country Club,Thomasville,GA
25155,Jones Creek Golf Club,Evans,GA
25157,Elberton Country Club,Elberton,GA
25158,Green Island Country Club,Columbus,GA
25159,Providence Golf Club,Monroe,GA
25160,Laurel Island Links - Laurel Island Links,Kingsland,GA
25161,Dalton Golf & Country Club,Dalton,GA
25163,Hawks Ridge Golf Club,Ball Ground,GA
25164,Okefenokee Country Club,Blackshear,GA
25165,Kingwood Golf Club & Resort,Clayton,GA
25166,Brasstown Valley Resort & Spa,Young Harris,GA
25167,Spring Lakes Golf Club,Chatsworth,GA
25168,Piedmont Driving Club - Piedmont Driving Club,Atlanta,GA
25169,Planterra Ridge Golf Club,Peachtree City,GA
25170,Callier Springs Country Club,Rome,GA
25171,Summergrove Golf Club,Newnan,GA
25173,Trophy Club Of Apalachee,Dacula,GA
25174,Dogwood Golf Club,Austell,GA
25175,Windermere Golf Club,Cumming,GA
25176,Griffin Bell Golf & Conference Center,Americus,GA
25177,Pointe South Golf Club,Hephzibah,GA
25179,Green Meadows Golf Club,Augusta,GA
25180,Bentwater Golf Club,Acworth,GA
25183,Town & Country Club,Blakely,GA
25185,Lafayette Golf Course,Lafayette,GA
25186,Chastain Park Golf Course - Chastain Park Golf Course,Atlanta,GA
25187,Chestatee Golf Club,Dawsonville,GA
25188,Mirror Lake Golf Club - Mirror Lake - Lake Course,Villa Rica,GA
25189,Mirror Lake Golf Club - Mirror Lake - Mountain Course,Villa Rica,GA
25191,Northwood Country Club,Lawrenceville,GA
25192,Savannah Country Club - Savannah Country Club,Savannah,GA
25193,Royal Lakes Golf & Country Club,Flowery Branch,GA
25194,Country Club Of Columbus - Country Club Of Columbus,Columbus,GA
25195,Creekside Golf & Country Club,Hiram,GA
25196,Legends At Chateau Elan,Braselton,GA
25197,Cartersville Country Club,Cartersville,GA
25198,Ashton Hills Golf Club,Covington,GA
25199,Towne Lake Hills Golf Club,Woodstock,GA
25200,Goshen Plantation Golf Club,Augusta,GA
25201,Eagle'S Landing Country Club - Creek/Lake,Stockbridge,GA
25204,Waterfall Club,Clayton,GA
25205,Chimney Oaks Golf Club,Homer,GA
25206,Barrington Hall Golf Club,Macon,GA
25207,Smoke Rise Country Club,Stone Mountain,GA
25208,Cedars Golf Club,Zebulon,GA
25209,Barnsley Resort,Adairsville,GA
25210,Cherokee Town & Country Club - North,Atlanta,GA
25212,Canongate 1 Golf Club - Lee Course,Sharpsburg,GA
25213,Canongate 1 Golf Club - Roquemore Course,Sharpsburg,GA
25214,Honey Creek Golf & Country Club,Conyers,GA
25216,Canton Golf Club,Canton,GA
25217,Bobby Jones Golf Course,Atlanta,GA
25218,Collins Hill Golf Club,Lawrenceville,GA
25219,Atlanta Country Club,Marietta,GA
25220,Cateechee Golf Club,Hartwell,GA
25221,Sea Island Golf Club - Seaside,St Simons Island,GA
25222,Sugar Hill Golf Club,Sugar Hill,GA
25223,Uchee Trail Golf Club,Cochran,GA
25224,The Club At Osprey Cove,St. Marys,GA
25225,Sea Island Golf Club - Plantation,St Simons Island,GA
25226,Red Oak Golf Club,Cusseta,GA
25227,Bent Tree Country Club,Jasper,GA
25228,Country Club Of Roswell,Roswell,GA
25229,Cobblestone Golf Course,Acworth,GA
25230,Summit Chase Country Club,Snellville,GA
25231,Sea Island Golf Club - Retreat,St Simons Island,GA
25234,Woods Golf Course - Blue/Red,Cochran,GA
25235,Woods Golf Course - Red/White,Cochran,GA
25236,Woods Golf Course - White/Blue,Cochran,GA
25237,Weathervane Golf Club - Weathervane Golf Club,Weymouth,MA
25238,Birch Run Golf Club,Allegany,NY
25239,Grover Cleveland Golf Course,Amherst,NY
25240,Lockport Town And Cc - Lockport Town And Cc,Lockport,NY
25241,St. Bonaventure Golf Course - St. Bonaventure Golf Course,Allegany,NY
25243,Byrncliff Resort,Varysburg,NY
25244,Elkdale Country Club - Elkdale Country Club,Salamanca,NY
25245,Shelridge Country Club - Shelridge Country Club,Medina,NY
25246,Harvest Hill G. C. - Harvest Hill G. C.,Orchard Park,NY
25247,Deerwood Golf Course - Buck / Doe,North Tonawanda,NY
25248,Deerwood Golf Course - Buck / Fawn,North Tonawanda,NY
25249,Deerwood Golf Course - Doe / Fawn,North Tonawanda,NY
25250,Lancaster  Country Club - Lancaster  Country Club,Lancaster,NY
25251,Springville Country Club,Springville,NY
25252,Breezewood Links,Falconer,NY
25253,South Hills Country Club,Jamestown,NY
25254,Bartlett C C - Bartlett C C,Olean,NY
25255,Diamond Hawk - Diamond Hawk,Cheektowaga,NY
25256,Holiday  Valley  Resort - Holiday  Valley  Resort,Ellicottville,NY
25257,Brookfield Country Club - Brookfield Country Club,Clarence,NY
25258,Water Way Hills,Cuba,NY
25259,Concord Crest G C,East Concord,NY
25262,Niagara Falls Country Club,Lewiston,NY
25263,Audubon G C - Audubon G C,Amherst,NY
25264,Park Country Club - Park Country Club,Williamsville,NY
25265,Ironwood G C,Cowlesville,NY
25266,Niagara Orleans C C,Middleport,NY
25267,Niagara County G C,Lockport,NY
25268,The Links At Ivy Ridge,Akron,NY
25270,Rothland G C - Red/Gold,Akron,NY
25271,Rothland G C - Red/White,Akron,NY
25272,Rothland G C - Gold/White,Akron,NY
25273,Brighton Park - Brighton Park,Tonawanda,NY
25274,Sheridan Park,Tonawanda,NY
25275,Country Club Of Buffalo,Williamsville,NY
25276,Wanakah C C - Wanakah Country Club,Hamburg,NY
25277,Tri County C C,Forrestville,NY
25278,Crag Burn G C - Crag Burn G C,East Aurora,NY
25280,Chestnut Hill C C - Chestnut Hill C C,Darien,NY
25281,Tan Tara G C,North Tonawanda,NY
25282,Niagara Frontier C C,Youngstown,NY
25284,Chautauqua Golf Club - Lake,Chautauqua,NY
25285,Chautauqua Golf Club - Hill,Chautauqua,NY
25286,Quiet Times,Bennington,NY
25287,Arrowhead Golf Club - Arrowhead Golf Club,Akron,NY
25288,Fox Valley Club - Fox Valley Club,Lancaster,NY
25289,Wellsville C C,Wellsville,NY
25290,18 Mile Creek Gc - 18 Mile Creek Gc,Hamburg,NY
25295,Transit Valley C C,East Amherst,NY
25296,Turkey Run Golf Course - Turkey Run Golf Course,Arcade,NY
25297,Beaver Island Golf Course - Beaver Island Golf Course,Grand Island,NY
25298,Shawnee C C - Shawnee C C,Sanborn,NY
25299,Gowanda C C,Collins,NY
25300,Moon Brook C C - Moon Brook C C,Jamestown,NY
25301,Lebanon Country Club,Lebanon,PA
25302,Wicker Memorial Park Golf Course,Highland,IN
25304,Elmcrest Country Club - Elmcrest Country Club,East Longmeadow,MA
25305,Comanche Trails Golf Complex - Arrowhead,Amarillo,TX
25306,Comanche Trails Golf Complex - Tomahawk,Amarillo,TX
25308,Canadian Golf Club,Canadian,TX
25309,Green Valley Cc,Portsmouth,RI
25310,Wanumetonomy G&Cc,Middletown,RI
25311,Shelter Harbor Gc,Charlestown,RI
25312,North Kingstown Gc,North Kingstown,RI
25313,Ledgemont Cc,Seekonk,MA
25314,Meadow Brook Gc,Wyoming,RI
25315,Potowomut Gc,East Greenwich,RI
25316,Weekapaug Gc,Westerly,RI
25317,Sakonnet Gc,Little Compton,RI
25318,Rolling Greens Gc,North Kingstown,RI
25319,Richmond Cc,Richmond,RI
25320,Wannamoisett Cc,Rumford,RI
25321,West Warwick Cc,West Warwick,RI
25322,Louisquisset Gc,North Providence,RI
25323,Pawtucket Cc,Pawtucket,RI
25324,East Greenwich Gc,East Greenwich,RI
25325,Newport Cc,Newport,RI
25326,Triggs Memorial Gc,Providence,RI
25327,Valley Cc - Valley Cc,Warwick,RI
25328,Harbor Lights Golf And Cc,Warwick,RI
25329,Beaver River Gc,Richmond,RI
25330,Kings Crossing Gc,North Kingston,RI
25331,The Misquamicut Club,Watch Hill,RI
25332,Glocester Cc,Greenville,RI
25333,Country View Gc,Harrisville,RI
25334,Foster Cc,Foster,RI
25335,Newport National Gc,Middletown,RI
25336,Rhode Island Cc,Barrington,RI
25337,Kirkbrae Cc,Lincoln,RI
25338,Laurel Lane Cc,West Kingston,RI
25339,Melody Hill Cc,Harmony,RI
25340,Carnegie Abbey Club,Portsmouth,RI
25341,Metacomet Cc,East Providence,RI
25342,Exeter Cc,Exeter,RI
25343,Cranston Cc,Cranston,RI
25344,Montaup Cc,Portsmouth,RI
25345,Quidnessett Cc,North Kingstown,RI
25346,Crystal Lake Gc,Harrisville,RI
25347,Jamestown Gc,Jamestown,RI
25348,R.I. Children'S Gc,Coventry,RI
25349,Fenner Hill Gc,Hope Valley,RI
25350,Lincoln Cc,Lincoln,RI
25351,Silver Spring Gc,Barrington,RI
25352,Warwick Cc,Warwick,RI
25353,Pinecrest Gc,Carolina,RI
25354,Alpine Cc,Cranston,RI
25355,Goddard Park Gc,East Greenwich,RI
25356,Midville Gc,West Warwick,RI
25357,Point Judith Cc,Narragansett,RI
25358,Windmill Hill Gc,Warren,RI
25359,Agawam Hunt,Rumford,RI
25360,Bayou Golf Course - Bayou Golf Course,Texas City,TX
25362,Rock Barn G & Cc - Jones Course,Conover,NC
25363,North Ridge Cc - Lakes Course,Raleigh,NC
25364,North Ridge Cc - Oaks Course,Raleigh,NC
25365,Winnemucca Golf Course,Winnemucca,NV
25366,Sunridge Golf Course,Carson City,NV
25367,Hidden Valley Country Club,Reno,NV
25368,Genoa Lakes Golf Club - Lakes Course,Genoa,NV
25370,Wolf Run Golf Course - Wolf Run Golf Course,Reno,NV
25371,Glenbrook Club,Glernbrook,NV
25372,Genoa Lakes Golf Club - Ranch Course,Genoa,NV
25373,Wildcreek Golf Course,Sparks,NV
25374,Carson Valley Golf Course - Carson Valley Golf Course,Gardnerville,NV
25375,Arrowcreek - The Legend,Reno,NV
25376,Arrowcreek - The Challenge,Reno,NV
25378,Clear Creek Tahoe,Carson City,NV
25380,Fallon Golf Course,Fallon,NV
25381,Silver Oak Golf Course - Silver Oak Golf Course,Carson City,NV
25382,Spring Creek Golf Course,Springcreek,NV
25383,Ruby View Golf Course,Elko,NV
25385,Toiyabe,Washoe Valley,NV
25386,Mountain View Golf Club,Battle Mountain,NV
25387,Resort At Red Hawk Golf Club - Hills Course,Sparks,NV
25388,Walker Lake Golf Course,Hawthorne,NV
25389,Dayton Valley Country Club - Dayton Valley Country Club,Dayton,NV
25390,Montreux Golf And Country Club - Montreux Golf And Country Club,Reno,NV
25391,White Pines Gc,Ely,NV
25392,Washoe Golf Course,Reno,NV
25393,Fernley Golf Club,Fernley,NV
25394,Round Mountain Golf Course,Round Mountain,NV
25395,Eagle Valley Golf Course - East Golf Course,Carson City,NV
25396,Eagle Valley Golf Course - West Golf Course,Carson City,NV
25397,Somersett Country Club - Somersett Country Club,Reno,NV
25398,Montreux Golf And Country Club - Alternate Course,Reno,NV
25399,Empire Ranch Golf Course - Sierra/River,Carson City,NV
25400,Empire Ranch Golf Course - Sierra/Comstock,Carson City,NV
25401,Empire Ranch Golf Course - River/Comstock,Carson City,NV
25402,Divnine 9,Reno,NV
25403,Sierra Sage Golf Course,Reno,NV
25409,Copper Hills G & Cc - Jungle/Hills,Oxford,MI
25411,Eastern Hills Golf Course - West Course,Kalamazoo,MI
25412,Eastern Hills Golf Course - Eastern Hills,Kalamazoo,MI
25413,Centennial Acres - Sunrise/Midday,Sunfield,MI
25414,Centennial Acres - Sunset/Sunrise,Sunfield,MI
25415,Centennial Acres - Midday/Sunset,Sunfield,MI
25417,Bronson Golf Club,Bronson,MI
25418,Bear Lake County Highlands,Bear Lake,MI
25419,Loon Resort - The Lakes,Gaylord,MI
25421,Brae Burn Golf Club,Plymouth,MI
25422,A-Ga-Ming Golf Resort - A-Ga-Ming - Torch,Kewadin,MI
25423,A-Ga-Ming Golf Resort - A-Ga-Ming - Sundance,Kewadin,MI
25424,Oak Ridge Golf Club,Oak Ridge Golf Club,MI
25425,Grand Prairie Golf Course,Kalamazoo,MI
25426,Natural,Gaylord,MI
25427,Wolf Creek Golf Club,Adrian,MI
25428,Wyndgate,Rochester Hills,MI
25429,Timberwood Golf Club,Ray,MI
25430,Mulberry Fore Golf Course,Nashville,MI
25431,Winding Creek Gc - Gold/White,Holland,MI
25432,Winding Creek Gc - Blue/Gold,Holland,MI
25433,Winding Creek Gc - White/Blue,Holland,MI
25435,Wuskowhan Players Club - Wuskowhan Players Club,West Olive,MI
25436,Arbor Hills Golf Club,Jackson,MI
25437,Sweetgrass Golf Club,Harris,MI
25438,Stoney Links Golf Course - Stoney Links  Riesling Golf Course,Onaway,MI
25439,Sandy Ridge Golf Course,Midland,MI
25440,Northport Point Golf Club,Northport,MI
25441,Inverness Country Club - Inverness Country Club,Chelsea,MI
25442,Oaks At Kincheloe,Kincheloe,MI
25443,Leland Country Club,Leland,MI
25444,Birchwood Farms G & Cc - The Farms/The Birches,Harbor Springs,MI
25445,Birchwood Farms G & Cc - The Birches/The Woods,Harbor Springs,MI
25446,Birchwood Farms G & Cc - The Woods/The Farms,Harbor Springs,MI
25447,Ramshorn On The Lakes,Fremont,MI
25448,Tyler Creek Golf Course,Alto,MI
25449,Sugarbush Golf Club,Davison,MI
25452,Majestic Golf Course - 1-9 / 10-18,Heartland,MI
25453,Meridian Sun Golf Club,Haslett,MI
25454,Yarrow Golf & Conference Center,Augusta,MI
25458,College Fields,Okemos,MI
25459,Thorne Brothers At Lilac Golf Course,Newport,MI
25464,Grand Haven Golf Club,Grand Haven,MI
25465,White Lake Oaks Golf Course,White Lake,MI
25466,Lakes Of Taylor Golf Club,Taylor,MI
25467,Orchards Golf Club,Washington,MI
25468,Holly Meadows Golf Course,Capac,MI
25469,Stoneycroft Hills Club,Bloomfield Hills,MI
25470,Antrim Dells Golf Course,Ellsworth,MI
25471,Bay County Golf Course,Essexville,MI
25473,Clio Country Club,Clio,MI
25475,Fortress,Frankenmuth,MI
25476,Cherry Creek Golf Club,Shelby Twp,MI
25477,Reddeman Farms Golf Club,Chelsea,MI
25478,Olde Mill Golf Club,Schoolcraft,MI
25482,Treetops Resort - Smith Signature,Gaylord,MI
25483,Treetops Resort - Smith Tradition,Gaylord,MI
25484,Treetops Resort - Fazio Premier,Gaylord,MI
25485,Treetops Resort - Jones Masterpiece,Gaylord,MI
